Times,TimeBnds,TimeBndsNeg,Fluxes,FluxErrs,FluxErrsNeg
109929.778,96.383,-86.651,1.37542874913532e-07,3.60959237806846e-08,-3.60959237806846e-08
110131.203,88.022,-105.042,1.3214796230053e-07,3.45737876249412e-08,-3.45737876249412e-08
110396.818,286.255,-177.594,7.6368885260302e-08,1.67898735105596e-08,-1.67898735105596e-08
115662.844,134.836,-181.085,3.35870154170274e-08,8.8167747098284e-09,-8.8167747098284e-09
115950.022,90.867,-152.342,4.18481375382479e-08,1.0956517524696e-08,-1.0956517524696e-08
116217.842,164.037,-176.952,4.53680380026552e-08,9.7819226316331e-09,-9.7819226316331e-09
121358.695,118.930,-109.005,1.10628895366525e-07,2.89155831249071e-08,-2.89155831249071e-08
121598.875,109.423,-121.25,9.99067038875635e-08,2.63444776457162e-08,-2.63444776457162e-08
121930.029,212.030,-221.731,7.91169826720216e-08,1.71416479162017e-08,-1.71416479162017e-08
127468.014,372.895,-485.746,6.14580459010004e-08,1.17829940516775e-08,-1.17829940516775e-08
133305.359,295.625,-293.59,4.06032743578733e-08,9.46829315150964e-09,-9.46829315150964e-09
144638.293,98.726,-164.542,4.67876402960059e-08,1.22198201375922e-08,-1.22198201375922e-08
145028.561,144.731,-291.542,2.77697931549915e-08,7.30334044123044e-09,-7.30334044123044e-09
147723.183,3098.171,-2549.891,3.18522706228978e-08,5.80000071920668e-09,-5.80000071920668e-09
173378.591,13443.211,-4780.394,2.23690192743463e-08,3.68825236600183e-09,-3.68825236600183e-09
227308.338,5233.056,-2291.916,8.16152839700858e-09,1.52296818694311e-09,-1.52296818694311e-09
281258.749,2582.828,-10156.357,8.72618238130944e-09,1.8048124479596e-09,-1.8048124479596e-09
288988.047,493.226,-727.829,1.11612406144322e-08,2.49432713285841e-09,-2.49432713285841e-09
294452.188,549.208,-616.686,1.244719372099e-08,2.8079889245168e-09,-2.8079889245168e-09
313829.222,3793.841,-2677.618,1.77238798682056e-08,3.64939604942082e-09,-3.64939604942082e-09
355455.381,2425.732,-2443.179,2.10959133060703e-08,4.18487641184757e-09,-4.18487641184757e-09
363885.597,656.551,-820.248,1.13210303801237e-08,2.86793377118941e-09,-2.86793377118941e-09
369568.774,672.402,-669.004,1.16678164268697e-08,3.04730239867132e-09,-3.04730239867132e-09
415696.768,28406.160,-29788.596,7.68040986794662e-09,1.34065736101264e-09,-1.34065736101264e-09
536001.724,981.096,-651.156,8.00388088234137e-09,2.24663253625104e-09,-2.24663253625104e-09
549040.511,4981.384,-7823.747,7.33831206843932e-09,1.47108401497646e-09,-1.47108401497646e-09
562767.477,2894.201,-4360.832,7.1958578464085e-09,1.85597908687807e-09,-1.85597908687807e-09
754004.261,35684.697,-90750.885,1.11032560979271e-08,2.85785117558118e-09,-2.85785117558118e-09
829588.975,11653.855,-11987.331,1.21081065683301e-08,3.19316459763169e-09,-3.19316459763169e-09
1707345.905,26455.479,-25629.703,6.63192043251117e-09,1.60685385094554e-09,-1.60685385094554e-09
2625327.993,40993.943,-80144.829,3.89615106519095e-09,1.0712451157333e-09,-1.0712451157333e-09
5114583.878,90757.256,-13777.07,1.21467188789599e-09,5.28038285645801e-10,-5.28038285645801e-10
