Times,TimeBnds,TimeBndsNeg,Fluxes,FluxErrs,FluxErrsNeg
337620.918,5533.302,-8290.886,1.08121314945832e-08,2.26895918101421e-09,-2.26895918101421e-09
352667.176,5925.780,-5919.974,8.9462914564021e-09,2.65709893510242e-09,-2.65709893510242e-09
359560.392,932.065,-967.435,2.61294574622519e-08,7.06497957936584e-09,-7.06497957936584e-09
371051.082,12476.375,-5848.08,1.30711659980765e-08,3.66806502904683e-09,-3.66806502904683e-09
414009.350,10066.170,-25275.148,5.80342996799216e-09,1.27121096829147e-09,-1.27121096829147e-09
432600.064,3131.996,-3540.799,5.60730368493199e-09,1.17846775182621e-09,-1.17846775182621e-09
445131.498,2183.852,-4488.04,3.39188035284762e-09,7.25459638546266e-10,-7.25459638546266e-10
455981.841,2871.218,-4058.312,2.03290829923529e-09,4.71088216554056e-10,-4.71088216554056e-10
469652.608,6570.623,-5630.839,1.77445217629252e-09,4.53669553578124e-10,-4.53669553578124e-10
496633.350,20094.251,-17008.801,1.46799051524014e-09,3.98431437477315e-10,-3.98431437477315e-10
526149.283,2164.700,-5545.727,2.30609381048457e-09,5.80865205995398e-10,-5.80865205995398e-10
717284.808,13526.216,-11275.48,4.39712628902068e-09,1.33281687478873e-09,-1.33281687478873e-09
766341.783,22073.296,-30515.715,1.63463323737858e-09,3.91885199624072e-10,-3.91885199624072e-10
887643.785,60677.125,-12645.024,7.4560962558952e-10,2.79822654346582e-10,-2.79822654346582e-10
